"hr","weekday","weathersit","temp","hum","windspeed","ToD","temp2","season","mnth","cnt"
NA,"0",NA,NA,0.32,0.5224,"(10,16]",NA,"1",3,334
NA,"5",NA,NA,0.81,0.2537,"(5,10]",NA,"1",2,244
20,NA,"1",13.62,0.55,0,"(19,24]",185.5044,"4",10,432
NA,"2",NA,NA,0.35,0.2239,"(10,16]",NA,"3",8,196
NA,"2",NA,NA,0.63,0.5522,"(10,16]",NA,"1",1,219
NA,"6",NA,NA,0.53,0.1045,"(5,10]",NA,"4",10,174
6,"4","2",20.2,0.88,0.0896,"(5,10]",408.04,"4",9,111
7,"4",NA,26.78,0.58,0.2836,"(5,10]",NA,"3",7,473
NA,"0",NA,NA,0.36,0.2239,"(10,16]",NA,"4",9,648
23,"2","1",5.16,0.61,0.2239,NA,26.6256,"1",3,54
NA,"6",NA,NA,0.58,0.2836,"(5,10]",NA,"2",4,21
14,"3","1",26.78,0.28,0,"(10,16]",717.1684,"2",6,178
NA,"6","1",18.32,0.52,0.1045,"(19,24]",335.6224,"2",6,238
NA,"6",NA,NA,0.7,0.1343,"(5,10]",NA,"1",1,191
NA,"1",NA,NA,0.73,0.3881,"(5,10]",NA,"4",10,168
NA,NA,NA,NA,0.57,0.1343,"(19,24]",NA,"1",2,51
NA,"2",NA,NA,0.49,0.194,"(16,19]",NA,"3",7,872
NA,"4",NA,NA,0.54,0.1045,"(16,19]",NA,"4",11,28
NA,"1",NA,NA,0.29,0.1045,"(10,16]",NA,"1",2,280
12,"2","2",16.44,0.45,0.3284,"(10,16]",270.2736,"4",10,325
12,"1","3",20.2,0.78,0.3284,"(10,16]",408.04,"4",10,284
15,"0","1",35.24,0.18,0.2985,"(10,16]",1241.8576,"3",7,293
NA,"0",NA,NA,0.51,0.2537,"(5,10]",NA,"1",1,32
23,"3","1",22.08,0.83,0,"(19,24]",487.5264,"3",8,140
0,"6","1",16.44,0.48,0.1045,"(-0.01,5]",NA,"2",5,148
8,"0","3",10.8,0.82,0.2537,NA,116.64,"2",4,51
12,"2","1",16.44,0.68,0.194,"(10,16]",270.2736,"4",12,312
17,"2","1",12.68,0.16,0,"(16,19]",160.7824,"2",3,614
NA,"2",NA,NA,1,0.2239,"(10,16]",NA,"4",12,55
NA,"5",NA,NA,0.7,NA,"(-0.01,5]",NA,"1",1,21
NA,"2",NA,NA,0.72,0.2239,"(16,19]",NA,"4",10,784
NA,"3",NA,NA,0.87,0.6418,"(19,24]",NA,"4",12,26
NA,"6",NA,NA,0.48,0.2985,"(5,10]",NA,"1",2,93
NA,"4",NA,NA,0.55,0.0896,"(-0.01,5]",NA,"1",2,11
6,"5","2",2.34,0.73,0.1045,"(5,10]",NA,"1",1,70
18,"2",NA,22.08,0.36,0.1642,"(16,19]",487.5264,"3",9,877
16,"2","1",2.34,0.51,0.1642,"(10,16]",5.4756,"1",2,86
15,"3","1",14.56,0.51,0.1642,"(10,16]",211.9936,"4",11,187
NA,"1",NA,NA,0.49,0,"(5,10]",NA,"1",1,177
11,"1","2",24.9,0.58,0,"(10,16]",620.01,"3",6,150
NA,"5",NA,NA,0.47,0.3881,"(5,10]",NA,"1",1,263
NA,"5",NA,NA,0.37,0.2836,"(10,16]",NA,"1",1,73
NA,"5",NA,NA,0.32,0.2985,"(10,16]",NA,"1",1,156
10,"3","2",21.14,0.83,0.2836,"(5,10]",446.8996,"2",4,92
8,"6","1",30.54,0.63,0.194,"(5,10]",932.6916,"3",7,152
8,"5","1",0.459999999999999,0.74,0.1343,"(5,10]",0.211599999999999,"1",3,228
NA,"2",NA,NA,0.45,0,"(5,10]",NA,"1",2,299
NA,"0",NA,NA,0.59,0,"(-0.01,5]",NA,"4",9,116
NA,"5",NA,NA,0.73,0.2239,"(19,24]",NA,"2",5,144
NA,"1",NA,NA,0.89,0.0896,"(-0.01,5]",NA,"3",7,47
NA,"1",NA,NA,0.62,0.1045,"(19,24]",NA,"3",7,457
NA,"2",NA,NA,0.87,0.2537,"(10,16]",NA,"4",10,124
NA,"2",NA,NA,0.87,0.1343,"(16,19]",NA,"1",12,115
19,"0","1",27.72,0.55,0.1642,"(16,19]",768.3984,"3",7,443
16,"6","2",7.98,0.34,0.194,"(10,16]",63.6804,"1",1,128
NA,"0",NA,NA,0.8,0,"(-0.01,5]",NA,"1",1,29
NA,"3",NA,NA,0.5,0.1642,"(-0.01,5]",NA,"1",2,2
23,NA,"2",23.02,0.78,0.0896,"(19,24]",529.9204,"3",7,151
NA,"6",NA,NA,NA,0,"(-0.01,5]",NA,"3",8,135
NA,"0",NA,NA,0.58,0.0896,"(5,10]",NA,"2",6,311
NA,"3",NA,NA,0.64,0.2836,"(-0.01,5]",NA,"4",9,17
0,"2","1",24.9,0.84,0.194,"(-0.01,5]",620.01,"3",8,47
23,"6","1",NA,0.87,0.194,"(19,24]",5.4756,"4",10,36
10,"3","3",17.38,0.88,0.2836,"(5,10]",302.0644,"2",5,106
2,"0","2",17.38,0.83,0.2836,"(-0.01,5]",302.0644,"2",5,93
NA,"1",NA,NA,0.81,0.3881,"(19,24]",NA,"1",2,29
15,"1","2",15.5,0.87,0.1642,"(10,16]",240.25,"4",12,236
NA,"4",NA,NA,0.65,NA,"(19,24]",NA,"1",1,31
9,"3","1",0.459999999999999,0.51,0.0896,"(5,10]",0.211599999999999,"1",2,139
18,"0","3",8.92,0.93,0.4478,NA,79.5664,"2",4,39
17,"5","2",16.44,0.48,0.1343,"(16,19]",270.2736,"3",9,566
NA,"4",NA,NA,0.54,0.1642,"(10,16]",NA,"4",11,344
NA,"3",NA,NA,0.88,0,"(5,10]",NA,"2",5,666
17,"6","1",19.26,0.32,0.2836,"(16,19]",370.9476,"4",10,441
NA,"0",NA,NA,0.41,0.2537,"(10,16]",NA,"4",9,594
NA,NA,NA,NA,0.77,0.2537,"(-0.01,5]",NA,"3",9,28
13,"1","2",21.14,0.69,0.194,"(10,16]",446.8996,"2",5,170
NA,"1",NA,NA,0.61,0,"(5,10]",NA,"2",5,364
NA,"0",NA,NA,0.58,0.2985,"(16,19]",NA,"2",5,518
13,"2","1",25.84,0.3,0.1045,"(10,16]",667.7056,"3",8,234
NA,"1",NA,NA,0.82,0,"(5,10]",NA,"3",9,164
11,"0","1",7.04,0.39,0.4478,"(10,16]",49.5616,"1",2,112
NA,"4",NA,NA,0.83,0.0896,"(-0.01,5]",NA,"2",5,56
23,"1","1",NA,0.49,0.4925,"(19,24]",49.5616,"1",2,20
NA,"3",NA,NA,0.58,0.2239,"(19,24]",NA,"3",7,391
7,NA,"2",NA,0.89,0.0896,"(5,10]",487.5264,"4",10,391
9,"3","1",16.44,0.68,0,"(5,10]",270.2736,"1",3,351
NA,"0",NA,NA,0.68,0.1642,"(-0.01,5]",NA,"2",4,10
19,"2","2",15.5,0.72,0.3582,"(16,19]",240.25,"4",11,286
0,"4","1",24.9,0.74,0,"(-0.01,5]",NA,"3",8,63
6,"5","1",15.5,0.77,0.0896,"(5,10]",240.25,"3",9,165
7,"5","1",10.8,0.82,0,"(5,10]",116.64,"2",5,222
3,"3","1",19.26,0.68,0.1343,NA,370.9476,"3",8,1
0,"1","3",22.08,0.73,0.2836,"(-0.01,5]",487.5264,"3",6,32
2,"0","1",22.08,0.89,0.2537,"(-0.01,5]",487.5264,"2",6,66
NA,"3",NA,NA,0.88,0.4179,NA,NA,"2",4,181
23,"0","1",-1.42,0.43,0.2239,"(19,24]",2.0164,"1",2,23
NA,"1",NA,NA,0.51,0.3881,"(5,10]",NA,"2",4,158
1,"2","1",6.1,0.42,NA,NA,37.21,"1",1,8
NA,"4",NA,NA,0.75,0.1343,"(5,10]",NA,"4",11,97
NA,"5",NA,NA,0.88,0.1045,"(5,10]",NA,"3",9,140
NA,"2",NA,NA,0.36,0.4179,"(10,16]",NA,"3",6,235
NA,"5",NA,NA,0.86,0,"(5,10]",NA,"4",11,106
NA,"0",NA,NA,0.87,0.1343,NA,NA,"2",4,37
5,"1",NA,22.08,0.83,0.1343,"(-0.01,5]",487.5264,"3",7,4
NA,"2",NA,NA,0.34,0.2836,"(16,19]",NA,"1",3,446
NA,"1",NA,NA,0.83,0.1343,"(19,24]",NA,"4",11,46
NA,"3",NA,NA,0.82,NA,"(5,10]",NA,"1",12,89
21,"5","1",7.04,0.53,0.1343,"(19,24]",49.5616,"2",4,93
22,"2","1",25.84,0.79,0.0896,"(19,24]",667.7056,"2",6,291
NA,"4","1",25.84,0.74,0.194,"(-0.01,5]",667.7056,"3",8,67
12,"5","3",16.44,0.88,0.1642,"(10,16]",270.2736,"4",10,75
NA,"1",NA,NA,0.62,0.1642,"(5,10]",NA,"2",6,147
9,"6","2",20.2,0.88,0.0896,"(5,10]",408.04,"4",9,175
7,"2","2",17.38,0.88,0.1642,"(5,10]",302.0644,"3",9,329
NA,NA,NA,NA,0.79,0.1045,"(-0.01,5]",NA,"3",7,6
NA,"5",NA,NA,0.34,0.4179,"(10,16]",NA,"3",8,328
NA,"3",NA,NA,0.42,0,"(10,16]",NA,"2",5,350
12,"5","1",31.48,0.44,0.1343,"(10,16]",990.9904,"2",6,207
13,"0","1",29.6,0.33,0.2836,"(10,16]",876.16,"3",6,585
12,"4","2",7.98,0.53,NA,"(10,16]",63.6804,"4",11,121
NA,"0",NA,NA,0.59,0.4925,"(16,19]",NA,"3",7,436
11,"2","2",18.32,NA,NA,"(10,16]",335.6224,"2",5,130
NA,"4",NA,NA,0.69,0.1045,NA,NA,"3",9,207
5,"0","1",25.84,0.74,0.2537,"(-0.01,5]",667.7056,"3",8,19
19,NA,"2",26.78,0.51,0.1045,"(16,19]",717.1684,"2",6,326
13,NA,"2",8.92,0.57,0.0896,"(10,16]",79.5664,"1",2,64
NA,"0",NA,6.1,0.56,0,"(10,16]",37.21,"1",1,109
NA,"1",NA,NA,0.47,0.2239,"(5,10]",NA,"1",1,47
14,"1","3",2.34,0.75,0.1642,"(10,16]",5.4756,"1",1,50
12,"1","1",13.62,0.67,0,"(10,16]",185.5044,"4",11,179
NA,"2",NA,NA,0.71,0.1343,"(10,16]",NA,"1",1,278
NA,"6",NA,NA,0.44,0.2985,"(5,10]",NA,"1",3,111
0,"3","2",16.44,0.55,0.1343,"(-0.01,5]",270.2736,"2",5,38
NA,"5",NA,NA,0.44,0.2239,"(10,16]",NA,"1",3,222
NA,"5",NA,NA,0.7,0.1045,"(-0.01,5]",NA,"4",11,7
NA,"5",NA,NA,0.38,0.2537,"(10,16]",NA,"4",11,379
NA,"6",NA,NA,0.83,0.0896,"(5,10]",NA,"2",5,197
NA,"4",NA,NA,0.93,0,"(5,10]",NA,"1",2,205
8,"2","1",24.9,0.79,0.1343,"(5,10]",620.01,"3",7,760
1,"1","3",19.26,0.88,0.3582,"(-0.01,5]",370.9476,"2",5,15
NA,"2",NA,NA,0.4,0.2537,"(16,19]",NA,"3",8,818
NA,"4",NA,NA,0.56,0.2239,"(16,19]",NA,"3",7,483
17,"6","1",14.56,0.67,0.4179,"(16,19]",211.9936,"2",3,543
20,"0","1",25.84,0.84,0.1343,"(19,24]",667.7056,"3",8,183
14,"0","1",20.2,0.49,0,"(10,16]",408.04,"2",5,366
14,"1","1",19.26,0.49,0.194,"(10,16]",370.9476,"4",10,166
21,"0","1",21.14,0.57,0.194,"(19,24]",446.8996,"2",6,246
16,"0","1",23.02,0.5,0.1343,"(10,16]",529.9204,"4",10,470
8,"3","1",7.04,NA,0.2239,"(5,10]",49.5616,"2",4,325
3,"5","2",3.28,0.93,0.2537,"(-0.01,5]",10.7584,"2",4,4
2,"2","1",24.9,0.74,0.1343,"(-0.01,5]",620.01,"3",7,16
NA,NA,NA,NA,0.61,0.1343,"(5,10]",NA,"3",9,205
9,"1","2",14.56,0.67,0.3284,"(5,10]",211.9936,"4",11,233
NA,"4",NA,NA,0.65,NA,"(5,10]",NA,"4",12,276
NA,"5","2",18.32,0.49,0.3582,"(10,16]",335.6224,"1",3,195
NA,"1",NA,NA,0.69,0.2537,"(16,19]",NA,"2",5,508
NA,"3",NA,NA,0.79,0.2985,"(-0.01,5]",NA,"3",9,40
NA,"1",NA,NA,0.35,0,NA,NA,"2",6,180
NA,"3",NA,NA,0.49,0.194,"(-0.01,5]",NA,"3",7,10
NA,"6",NA,NA,0.38,0.1343,"(16,19]",NA,"3",7,197
21,NA,"1",7.98,0.53,0.1642,"(19,24]",63.6804,"1",2,178
NA,"4",NA,NA,0.44,0.4179,"(10,16]",NA,"1",1,52
18,"3","1",11.74,0.35,0.4478,"(16,19]",137.8276,"4",12,609
NA,"4",NA,NA,0.82,0.4627,"(16,19]",NA,"3",9,261
NA,"1",NA,NA,NA,0.0896,"(-0.01,5]",NA,"3",7,58
0,"3","2",23.02,0.94,0.194,"(-0.01,5]",529.9204,"2",6,34
6,"3","1",2.34,0.55,0.2537,"(5,10]",5.4756,"1",3,40
NA,"4",NA,NA,0.34,0.3881,"(10,16]",NA,"1",2,69
NA,NA,NA,NA,0.47,0.194,"(-0.01,5]",NA,"1",2,5
NA,"4",NA,NA,0.78,0.1642,"(-0.01,5]",NA,"3",8,37
NA,"2",NA,NA,0.83,0,"(19,24]",NA,"1",3,90
10,"5","1",3.28,0.44,0.4478,"(5,10]",10.7584,"1",1,103
6,"4","1",7.04,0.76,0.194,"(5,10]",49.5616,"1",3,51
NA,NA,NA,NA,0.6,NA,"(10,16]",NA,"4",11,147
NA,"5",NA,NA,0.71,0.2836,"(5,10]",NA,"3",9,299
NA,"6",NA,NA,0.29,0.3881,"(10,16]",NA,"4",10,443
NA,"5",NA,NA,0.26,0.2537,"(10,16]",NA,"2",6,248
7,"1","1",18.32,0.6,0.2239,"(5,10]",335.6224,"2",6,517
NA,"5",NA,NA,0.54,0.4179,"(10,16]",NA,"1",12,200
NA,"0",NA,NA,0.51,0.2836,"(5,10]",NA,"1",1,79
8,"3","1",3.28,0.6,0.2836,"(5,10]",10.7584,"4",11,692
NA,"2",NA,NA,0.28,0.1343,"(10,16]",NA,"3",9,536
15,"2","2",12.68,0.54,0,"(10,16]",160.7824,"4",12,154
5,"0","2",NA,0.94,NA,NA,487.5264,"3",8,10
NA,"5",NA,NA,0.4,0.2239,"(19,24]",NA,"1",2,107
NA,"1",NA,NA,0.41,0.3582,"(10,16]",NA,"2",6,274
9,"3","2",4.22,0.6,NA,NA,17.8084,"4",11,368
NA,"1",NA,NA,0.62,0.0896,"(10,16]",NA,"4",10,308
3,"0","2",16.44,1,0,"(-0.01,5]",NA,"2",5,32
6,"0","1",8.92,0.37,0,"(5,10]",79.5664,"2",4,28
NA,"6",NA,NA,0.38,0.194,"(10,16]",NA,"3",7,367
NA,"6",NA,NA,0.19,0.6119,"(16,19]",NA,"1",2,127
NA,"6",NA,NA,0.49,0.194,"(16,19]",NA,"3",8,383
NA,"1",NA,NA,0.58,0.1343,"(10,16]",NA,"3",8,291
NA,"6",NA,NA,0.31,0.1343,"(10,16]",NA,"3",7,302
NA,"2","1",0.459999999999999,0.34,0.6567,"(10,16]",0.211599999999999,"1",1,73
NA,"2",NA,NA,0.74,0.1642,"(10,16]",NA,"3",6,189
15,"3","1",34.3,0.39,0.2985,"(10,16]",1176.49,"2",6,152
NA,"3",NA,NA,0.7,0.1045,"(5,10]",NA,"1",2,281
10,"5","1",7.98,0.57,0.2239,"(5,10]",63.6804,"4",10,130
NA,"2",NA,NA,0.4,0.2985,"(10,16]",NA,"4",11,217
4,"4","1",6.1,NA,0.0896,NA,37.21,"4",11,2
NA,NA,NA,NA,0.63,0.3284,"(19,24]",NA,"4",12,124
0,"1","2",24.9,0.74,0.2239,"(-0.01,5]",620.01,"3",9,97
NA,"4",NA,NA,0.83,0.0896,"(19,24]",NA,"4",10,207
23,"1","1",22.08,0.69,0.2239,"(19,24]",487.5264,"3",8,88
16,"1","3",5.16,0.75,0.4179,"(10,16]",26.6256,"1",2,56
18,"1","3",1.4,0.86,0.0896,"(16,19]",1.96,"1",1,164
12,"1","3",18.32,0.78,0.1343,"(10,16]",335.6224,"2",6,168
23,"4","1",1.4,0.47,0.1045,"(19,24]",1.96,"1",2,38
NA,NA,NA,NA,NA,0.194,"(16,19]",NA,"2",6,381
NA,"1",NA,NA,0.49,0,"(10,16]",NA,"3",7,423
3,"2","2",7.04,0.93,0.1343,"(-0.01,5]",49.5616,"1",1,3
8,"4",NA,10.8,0.87,0,"(5,10]",116.64,"1",2,445
NA,"1",NA,NA,0.65,0.2239,NA,NA,"3",6,31
20,"0","1",18.32,0.32,0.0896,"(19,24]",335.6224,"2",4,243
11,"5","1",23.02,0.57,0.2239,"(10,16]",529.9204,"3",9,321
8,"3","2",24.9,0.79,0.1045,NA,620.01,"2",6,643
NA,"2",NA,NA,0.74,0.0896,"(-0.01,5]",NA,"3",7,38
NA,"3",NA,NA,0.54,0.1343,"(-0.01,5]",NA,"3",8,5
NA,"2",NA,NA,0.94,0.194,"(5,10]",NA,"4",12,414
NA,"6",NA,NA,0.52,0.2537,NA,NA,"3",8,380
NA,"4",NA,NA,0.82,0,"(10,16]",NA,"1",2,148
NA,NA,NA,NA,0.83,0.1045,"(16,19]",NA,"3",9,511
23,"5","1",19.26,0.88,0.1343,"(19,24]",370.9476,"2",5,127
NA,"3",NA,NA,0.86,0.1045,"(-0.01,5]",NA,"1",1,6
22,"3","1",7.98,0.61,0.4478,"(19,24]",63.6804,"4",11,62
22,"5","1",17.38,0.1,0.2537,"(19,24]",302.0644,"1",2,107
NA,"0",NA,NA,0.6,0.0896,"(-0.01,5]",NA,"1",2,13
21,"0","3",8.92,0.87,0.3881,"(19,24]",79.5664,"2",4,11
16,"6","1",22.08,0.44,0.0896,NA,487.5264,"4",10,451
9,"5",NA,3.28,0.48,0.2985,"(5,10]",10.7584,"2",3,166
0,"5","2",1.4,0.44,0,"(-0.01,5]",1.96,"1",2,13
NA,"4",NA,NA,0.39,0.3881,"(5,10]",NA,"2",5,220
NA,"6",NA,NA,0.39,0.2239,"(10,16]",NA,"2",4,452
NA,"3",NA,NA,0.77,0.2239,"(19,24]",NA,"2",5,239
NA,"0",NA,NA,0.69,NA,"(-0.01,5]",NA,"1",2,2
22,"4","1",10.8,0.66,0.1642,"(19,24]",116.64,"4",10,177
NA,"5",NA,NA,0.5,0.2239,"(16,19]",NA,"4",9,667
NA,"2",NA,NA,0.28,0.3881,"(19,24]",NA,"2",4,282
18,"6","2",23.02,NA,0.194,"(16,19]",529.9204,"2",5,546
NA,"5",NA,NA,0.83,0.1045,"(-0.01,5]",NA,"4",9,60
NA,"3",NA,NA,0.46,0.3881,"(10,16]",NA,"2",4,182
7,"4","1",2.34,0.6,0.2239,"(5,10]",5.4756,"4",12,244
NA,"4",NA,NA,0.59,0.2836,"(-0.01,5]",NA,"1",1,7
18,"6","2",15.5,0.94,0.3881,"(16,19]",240.25,"2",4,38
11,"1","2",4.22,0.56,0.1343,"(10,16]",17.8084,"1",3,103
NA,"3",NA,NA,0.86,0.1642,"(-0.01,5]",NA,"1",1,5
NA,"4",NA,NA,0.55,0.0896,"(16,19]",NA,"1",1,112
0,"0","1",17.38,0.88,0.1642,"(-0.01,5]",302.0644,"2",5,131
13,"1","1",24.9,0.37,0,"(10,16]",620.01,"2",6,227
7,"1","1",2.34,0.44,0.2836,"(5,10]",5.4756,"1",1,225
2,"5","2",6.1,0.7,NA,"(-0.01,5]",37.21,"4",11,9
9,"1","3",23.96,NA,0.1642,"(5,10]",574.0816,"3",9,152
23,"5","1",23.02,0.78,0.2239,"(19,24]",529.9204,"2",5,166
3,"0",NA,8.92,0.62,0.1343,"(-0.01,5]",79.5664,"4",11,28
NA,"1",NA,NA,0.56,0.3582,"(19,24]",NA,"4",11,113
1,"0","2",17.38,0.83,0.2239,"(-0.01,5]",302.0644,"2",5,121
17,"2","1",7.04,0.22,0.2239,"(16,19]",49.5616,"1",2,206
13,"4","1",29.6,0.33,0.2239,"(10,16]",876.16,"3",7,277
NA,"3",NA,NA,0.61,0.3582,"(19,24]",NA,"3",8,236
NA,"0",NA,NA,0.44,0.1642,"(10,16]",NA,"1",2,268
21,"3",NA,14.56,0.33,NA,"(19,24]",NA,"1",2,239
NA,"1",NA,NA,0.75,0.3881,"(5,10]",NA,"2",4,272
NA,"3",NA,NA,0.56,0.3582,"(-0.01,5]",NA,"1",3,3
NA,"6",NA,NA,0.94,0.1343,"(16,19]",NA,"2",5,248
6,NA,"1",-0.48,0.64,0.1642,"(5,10]",0.2304,"1",12,40
3,"6","1",11.74,0.77,0.1343,"(-0.01,5]",137.8276,"4",10,29
NA,"0",NA,NA,0.75,0.1343,"(-0.01,5]",NA,"4",12,71
NA,"1",NA,NA,0.78,0.1045,"(-0.01,5]",NA,"2",6,6
1,"0","1",18.32,NA,0,"(-0.01,5]",335.6224,"2",5,130
8,"6","1",16.44,0.48,0,"(5,10]",270.2736,"2",5,178
NA,"0",NA,NA,0.62,0.1642,"(19,24]",NA,"2",6,253
18,"0","1",6.1,0.33,NA,"(16,19]",NA,"2",3,137
NA,"6",NA,NA,0.45,0.2836,"(10,16]",NA,"4",12,228
NA,"2",NA,NA,0.66,0.2836,"(10,16]",NA,"3",8,445
3,"3","1",2.34,0.8,0,"(-0.01,5]",5.4756,"1",1,4
3,NA,"1",23.96,0.69,0.1642,"(-0.01,5]",574.0816,"2",6,6
2,"0","1",11.74,0.54,0.1343,"(-0.01,5]",137.8276,"4",10,65
9,"6","1",23.96,0.79,0.194,"(5,10]",574.0816,"3",8,271
12,"3","1",26.78,0.43,0.1343,"(10,16]",NA,"3",8,260
NA,"1",NA,NA,0.53,0,"(16,19]",NA,"3",7,794
11,"1","2",20.2,0.83,0.1642,"(10,16]",408.04,"2",5,106
NA,"5",NA,NA,0.89,0,"(-0.01,5]",NA,"3",8,20
NA,"6",NA,NA,0.79,0.1642,"(-0.01,5]",NA,"3",7,14
8,"5","1",5.16,0.75,0.0896,"(5,10]",26.6256,"1",3,549
NA,"2",NA,NA,0.38,0.2985,"(10,16]",NA,"1",1,140
15,"0","1",28.66,0.66,0.2836,"(10,16]",821.3956,"3",9,410
16,"3","1",NA,0.37,0.1343,"(10,16]",768.3984,"3",8,493
19,NA,"1",25.84,0.51,0.0896,"(16,19]",667.7056,"3",8,633
19,"3","1",26.78,0.55,NA,"(16,19]",717.1684,"3",8,440
NA,"5",NA,NA,0.39,0.2836,"(10,16]",NA,"1",3,204
NA,"4",NA,NA,0.62,0.194,"(10,16]",NA,"4",11,170
NA,"3",NA,NA,0.53,0.3582,NA,NA,"4",11,161
NA,"0",NA,NA,0.87,0.2239,"(-0.01,5]",NA,"4",10,54
5,"4","1",12.68,0.77,0.1045,"(-0.01,5]",160.7824,"3",9,56
5,"4","1",9.86,0.82,0,"(-0.01,5]",97.2196,"1",12,16
NA,"2",NA,NA,NA,0.1045,"(5,10]",NA,"4",9,427
NA,"2",NA,NA,0.83,0.2239,"(19,24]",NA,"3",7,84
NA,"1",NA,NA,0.41,0.2985,"(10,16]",NA,"2",6,159
16,"3","2",0.459999999999999,0.4,0.2836,"(10,16]",0.211599999999999,"1",1,131
NA,"4",NA,NA,0.7,0.194,"(-0.01,5]",NA,"3",7,7
NA,"2",NA,NA,0.88,0.1343,"(5,10]",NA,"3",6,115
NA,"1",NA,NA,0.7,0.2985,"(10,16]",NA,"3",9,512
NA,"0",NA,NA,NA,0.0896,"(10,16]",NA,"2",5,382
17,"2","1",11.74,0.67,0.0896,"(16,19]",137.8276,"1",1,515
NA,"2",NA,NA,0.59,0.1045,"(5,10]",NA,"1",3,501
NA,"3",NA,NA,0.74,0,"(16,19]",NA,"3",8,580
13,"4","2",9.86,0.54,0.1045,"(10,16]",97.2196,"4",11,217
5,"4","2",16.44,0.88,0.1642,"(-0.01,5]",270.2736,"4",10,55
13,"4","1",26.78,0.35,0.1343,"(10,16]",717.1684,"2",5,293
20,"0","3",15.5,0.72,0.1343,"(19,24]",240.25,"4",9,194
8,"3","1",9.86,0.46,0.3582,"(5,10]",97.2196,"2",3,658
4,"6","1",10.8,0.15,0.3284,NA,116.64,"1",2,3
NA,"1",NA,NA,0.44,0.4179,"(-0.01,5]",NA,"1",1,2
22,"6","3",12.68,1,0.2537,"(19,24]",160.7824,"2",3,83
NA,"5",NA,NA,0.31,0,"(10,16]",NA,"2",4,322
NA,NA,NA,NA,0.82,0.194,"(10,16]",NA,"2",4,61
NA,"3",NA,NA,0.7,0.1343,"(19,24]",NA,"4",11,87
NA,NA,NA,NA,0.66,0.3284,"(-0.01,5]",NA,"4",11,8
9,"2","1",13.62,0.82,0.1045,NA,185.5044,"4",12,336
NA,"0",NA,NA,0.83,0.1045,"(19,24]",NA,"4",10,173
NA,"2",NA,NA,0.83,0.1343,"(-0.01,5]",NA,"2",6,5
NA,"4",NA,NA,NA,0,"(-0.01,5]",NA,"4",12,20
NA,"3",NA,NA,0.93,0.1045,"(-0.01,5]",NA,"1",3,3
11,"1","1",18.32,0.37,0.194,NA,335.6224,"4",9,238
NA,"3",NA,NA,1,0.1642,"(-0.01,5]",NA,"4",12,1
NA,"4",NA,NA,0.22,0,"(16,19]",NA,"1",3,202
16,"1","1",15.5,0.63,0.0896,"(10,16]",240.25,"4",12,248
NA,NA,NA,NA,0.81,0.1642,"(5,10]",NA,"4",10,15
17,"1","1",1.4,0.4,0.1045,"(16,19]",NA,"1",1,178
1,"5","1",7.04,0.53,0.2836,"(-0.01,5]",49.5616,"4",11,20
11,"1","2",15.5,0.72,NA,"(10,16]",240.25,"4",10,168
NA,"0",NA,NA,0.6,0.1343,"(5,10]",NA,"3",9,296
NA,"3",NA,NA,0.55,0.1343,"(19,24]",NA,"1",1,42
NA,"5",NA,NA,0.48,0.4478,NA,NA,"1",2,50
NA,"0",NA,NA,0.87,0.1343,"(-0.01,5]",NA,"1",2,2
NA,"0",NA,NA,0.56,0.1642,"(-0.01,5]",NA,"1",1,2
NA,"2",NA,NA,0.43,0.2836,NA,NA,"3",6,9
20,"1","1",23.02,NA,0.2836,"(19,24]",529.9204,"2",4,237
NA,"3",NA,NA,0.58,0.2537,"(19,24]",NA,"3",7,244
6,"6","1",11.74,0.67,0.3284,"(5,10]",137.8276,"4",10,19
22,"3","2",14.56,0.88,0.0896,"(19,24]",211.9936,"4",10,135
NA,"2",NA,NA,0.72,0.2985,"(-0.01,5]",NA,"1",3,2
NA,"2",NA,NA,0.7,0.1642,"(-0.01,5]",NA,"1",12,12
23,"3","3",7.98,0.87,0.2239,"(19,24]",63.6804,"1",1,9
22,"0","2",7.04,0.57,0.2239,"(19,24]",49.5616,"1",2,47
NA,"4",NA,NA,0.47,NA,"(5,10]",NA,"2",4,198
NA,"4",NA,NA,0.88,0.2537,"(5,10]",NA,"4",10,508
22,"4","1",-2.36,0.39,0,NA,5.5696,"1",2,51
NA,"2",NA,NA,0.66,NA,"(-0.01,5]",NA,"4",11,13
NA,"6",NA,NA,0.52,0,"(16,19]",NA,"3",9,442
NA,"6",NA,NA,0.55,0.2836,"(10,16]",NA,"3",9,370
NA,"2",NA,NA,0.64,0.1343,"(5,10]",NA,"1",3,128
19,"3","1",15.5,0.82,0,"(16,19]",240.25,"4",10,331
NA,"1",NA,NA,0.83,0,"(-0.01,5]",NA,"3",7,63
23,"1","1",13.62,0.88,0.0896,"(19,24]",185.5044,"2",3,30
NA,"0",NA,NA,0.33,0.2537,"(10,16]",NA,"3",7,420
11,"1","1",22.08,NA,0.2239,"(10,16]",487.5264,"2",4,147
16,"2","1",11.74,0.2,0,"(10,16]",137.8276,"2",3,305
7,"3","2",23.02,0.89,NA,"(5,10]",529.9204,"2",6,464
NA,"3",NA,NA,0.28,0.1045,"(16,19]",NA,"3",7,541
NA,"4",NA,NA,0.83,0,"(-0.01,5]",NA,"3",8,25
17,"0","1",6.1,0.56,0.194,"(16,19]",37.21,"1",1,77
